what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1306254979140
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1306254979203
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1306254979500
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1306254980156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306254985875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255007703
started,bundle,org.python.pydev.core,2.0.0.2011040403,"org.python.pydev.core",1306255009156
started,bundle,com.python.pydev.analysis,2.0.0.2011040403,"com.python.pydev.analysis",1306255011375
started,bundle,org.python.pydev,2.0.0.2011040403,"org.python.pydev",1306255011406
started,bundle,org.python.pydev.parser,2.0.0.2011040403,"org.python.pydev.parser",1306255013703
started,bundle,org.python.pydev.red_core,2.0.0.2011040403,"org.python.pydev.red_core",1306255014593
started,bundle,com.python.pydev,2.0.0.2011040403,"com.python.pydev",1306255015218
started,bundle,com.python.pydev.refactoring,2.0.0.2011040403,"com.python.pydev.refactoring",1306255015578
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1306255016375
started,bundle,org.python.pydev.debug,2.0.0.2011040403,"org.python.pydev.debug",1306255016671
started,bundle,org.python.pydev.django,2.0.0.2011040403,"org.python.pydev.django",1306255016718
started,bundle,org.python.pydev.refactoring,2.0.0.2011040403,"org.python.pydev.refactoring",1306255017671
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1306255017984
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1306255017984
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1306255020078
error,log,,,"No message gotten.",1306255020859
started,bundle,org.python.pydev.jython,2.0.0.2011040403,"org.python.pydev.jython",1306255075421
started,bundle,com.python.pydev.codecompletion,2.0.0.2011040403,"com.python.pydev.codecompletion",1306255075906
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1306255076984
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1306255077000
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255077046
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255079421
error,log,,,"No message gotten.",1306255080812
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255080859
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255080937
error,log,,,"No message gotten.",1306255083093
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255083125
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255083468
error,log,,,"No message gotten.",1306255084578
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255084609
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255084687
error,log,,,"No message gotten.",1306255084765
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255084796
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255084875
error,log,,,"No message gotten.",1306255084953
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255084984
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255085062
error,log,,,"No message gotten.",1306255085140
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255085171
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255085250
error,log,,,"No message gotten.",1306255085343
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255085375
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255085453
error,log,,,"No message gotten.",1306255085546
opened,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255085578
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255085656
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1306255085656
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255085656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255255734
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255260859
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255263218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255287062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255287062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255287203
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255512687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255553718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255553718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255553828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255668921
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1306255671093
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255671703
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255678218
closed,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255678218
error,log,,,"No message gotten.",1306255679265
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255680921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255713031
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255713312
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255713625
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255713890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255714453
error,log,,,"No message gotten.",1306255717500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306255717500
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255725234
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255727671
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255728140
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255731703
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255739546
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255740546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255788890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255789593
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255790265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255791000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306255793406
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255805734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255919828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255930062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255948046
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306255949718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255963156
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255963156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255963250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255965343
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306255965984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256023031
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256023406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256023421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256023531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256090031
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256094796
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256095562
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256096296
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256096843
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256097515
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256098671
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256104484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256114156
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256114234
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1306256114234
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256116562
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1306256121312
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256122203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256138859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256140828
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1306256140906
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1306256141328
opened,view,org.python.pydev,2.0.0.2011040403,"org.python.pydev.navigator.view",1306256141515
activated,perspective,org.python.pydev,2.0.0.2011040403,"org.python.pydev.ui.PythonPerspective",1306256141546
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1306256141859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1306256141859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256144140
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256145906
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256152421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256176093
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256177875
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256183328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256193203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306256194250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256215125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256215125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256215265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256231125
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306256234890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256236578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256236578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256236656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256239015
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256239812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256271203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256316562
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256326187
error,log,,,"No message gotten.",1306256327890
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAs",1306256327906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256346218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256357421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256361937
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256404000
error,log,,,"No message gotten.",1306256413265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256413265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256413265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1306256413281
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306256431328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256438531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256438531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256438625
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256441296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256441828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256451109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1306256454109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256482828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256487578
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256505906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256506109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256623953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256626328
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256627296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256656890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256657968
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1306256742218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256746812
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1306256752656
error,log,,,"No message gotten.",1306256754062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAs",1306256754062
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256759578
activated,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256760375
closed,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256760375
error,log,,,"No message gotten.",1306256761218
closed,editor,org.python.pydev,2.0.0.2011040403,"org.python.pydev.editor.PythonEditor",1306256763078
